,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
4743,274,CASH_OUT,138468.53,C415253552,41451.0,0.0,C1942999401,26386.84,164855.37,0,0
4744,274,PAYMENT,12544.37,C1321111850,0.0,0.0,M366598269,0.0,0.0,0,0
4745,274,CASH_IN,156120.19,C1274009836,20805.0,176925.19,C93365819,300804.97,144684.78,0,0
4746,275,TRANSFER,627305.27,C1517666551,61763.0,0.0,C967323677,0.0,627305.27,0,0
4747,275,PAYMENT,18609.73,C1304923161,7231.0,0.0,M486936004,0.0,0.0,0,0
4748,275,PAYMENT,1307.67,C851300480,175739.47,174431.8,M1226972107,0.0,0.0,0,0
4749,275,PAYMENT,739.98,C1246286414,147695.0,146955.02,M986785208,0.0,0.0,0,0
4750,275,PAYMENT,11531.26,C198374194,37808.0,26276.74,M2055216455,0.0,0.0,0,0
4751,275,CASH_OUT,69157.12,C1146227007,11153.0,0.0,C1286885396,0.0,69157.12,0,0
4752,275,CASH_OUT,112487.42,C1686606740,22412.0,0.0,C1359181717,57079.39,169566.81,0,0
4753,275,PAYMENT,1427.13,C1611165200,9907.0,8479.87,M583175873,0.0,0.0,0,0
4754,275,PAYMENT,5714.63,C1286328447,113644.3,107929.67,M1633525591,0.0,0.0,0,0
4755,275,PAYMENT,3070.49,C1053728508,6414.19,3343.7,M1352889387,0.0,0.0,0,0
4756,275,CASH_OUT,265656.68,C461099935,11198.0,0.0,C1193258541,1917980.76,2183637.43,0,0
4757,275,PAYMENT,13103.77,C1283517623,0.0,0.0,M461146970,0.0,0.0,0,0
4758,275,TRANSFER,62399.01,C471566987,0.0,0.0,C100536991,683905.45,746304.46,0,0
4759,275,CASH_IN,596223.3,C2070462524,2350547.76,2946771.06,C1673863450,5563554.87,4967331.56,0,0
4760,275,CASH_IN,60358.51,C160645008,629245.73,689604.25,C727812898,744536.26,684177.75,0,0
4761,275,PAYMENT,4597.95,C1384458916,12456.0,7858.05,M1697018750,0.0,0.0,0,0
4762,275,CASH_OUT,280473.85,C972497535,53773.0,0.0,C264365447,81856.74,362330.59,0,0
4763,275,PAYMENT,6851.87,C1774068840,14.0,0.0,M1560687185,0.0,0.0,0,0
4764,275,CASH_OUT,92193.43,C1889899607,0.0,0.0,C1075428527,1976567.86,2068761.29,0,0
4765,275,CASH_IN,40486.68,C2076604318,1714257.91,1754744.6,C712950517,55437.26,14950.58,0,0
4766,275,CASH_OUT,48746.82,C702547197,20008.0,0.0,C1298964282,5494.15,54240.97,0,0
4767,275,TRANSFER,340553.92,C1578969480,10138.0,0.0,C982594663,810947.08,1151501.0,0,0
4768,275,CASH_OUT,82832.25,C1344309746,3625.32,0.0,C2022168465,615286.33,698118.58,0,0
4769,275,CASH_IN,248127.66,C98834945,106778.0,354905.66,C2044481874,0.0,0.0,0,0
4770,275,PAYMENT,19764.59,C1310750159,26670.15,6905.56,M63029654,0.0,0.0,0,0
4771,275,CASH_IN,234682.47,C564730637,11210.0,245892.47,C1025449549,0.0,0.0,0,0
4772,275,TRANSFER,319610.47,C1076898002,7438.99,0.0,C873912076,1766434.14,2086044.6,0,0
4773,275,CASH_IN,248598.83,C1593119166,4285556.93,4534155.76,C1335638126,440951.34,192352.51,0,0
4774,275,TRANSFER,829289.07,C236189863,50337.0,0.0,C1637505296,399142.43,1228431.5,0,0
4775,275,CASH_OUT,202520.97,C1278514228,0.0,0.0,C19562750,1291363.18,1493884.15,0,0
4776,275,CASH_IN,3773.04,C1706906349,19869322.75,19873095.78,C1804745706,128613.91,124840.87,0,0
4777,275,PAYMENT,4854.52,C1023645781,852.0,0.0,M939482414,0.0,0.0,0,0
4778,276,CASH_IN,47741.68,C865543248,10415.0,58156.68,C285623733,0.0,0.0,0,0
4779,276,CASH_OUT,90579.96,C2065994052,0.0,0.0,C1828608576,105633.81,196213.77,0,0
4780,276,CASH_IN,132268.74,C1419007869,20369818.54,20502087.28,C1395820996,3175352.52,3043083.78,0,0
4781,276,CASH_OUT,118237.37,C640545974,0.0,0.0,C1825595227,284112.9,402350.28,0,0
4782,276,TRANSFER,2544527.26,C1641619142,0.0,0.0,C820340408,2609888.53,5154415.78,0,0
4783,276,TRANSFER,258349.82,C1089914716,0.0,0.0,C1585723479,868269.4,1126619.23,0,0
4784,276,CASH_OUT,216426.47,C1412828745,0.0,0.0,C1564839445,242458.65,458885.11,0,0
4785,276,CASH_IN,118916.67,C1054427861,40374.0,159290.67,C1240093921,0.0,0.0,0,0
4786,276,PAYMENT,3245.09,C1549545111,668289.0,665043.91,M442291577,0.0,0.0,0,0
4787,276,PAYMENT,10583.36,C52697561,0.0,0.0,M265356147,0.0,0.0,0,0
4788,276,CASH_IN,183200.79,C1989443136,346963.0,530163.79,C296826752,4721415.85,4538215.06,0,0
4789,276,CASH_OUT,409113.25,C938532956,0.0,0.0,C514077507,462519.92,871633.17,0,0
4790,276,CASH_OUT,210621.85,C511663833,0.0,0.0,C1358120497,2413508.06,2624129.91,0,0
4791,276,CASH_IN,214003.6,C1962939310,14921.0,228924.6,C2044231207,600669.04,386665.44,0,0
4792,276,CASH_IN,201301.53,C858908502,722429.03,923730.57,C1497569454,1083849.25,882547.72,0,0
4793,276,CASH_OUT,44614.99,C1445195734,101560.0,56945.01,C2056542467,93520.2,138135.19,0,0
4794,276,PAYMENT,4115.09,C731853569,0.0,0.0,M1031131055,0.0,0.0,0,0
4795,276,CASH_OUT,75165.05,C673432512,5014.0,0.0,C2064302179,2929998.11,3005163.16,0,0
4796,276,CASH_IN,37621.81,C847316881,287622.69,325244.5,C2126149850,40932.08,3310.26,0,0
4797,276,CASH_IN,17007.57,C107132135,36314.0,53321.57,C1629683507,385419.94,368412.37,0,0
4798,276,TRANSFER,778507.41,C499458022,0.0,0.0,C1803348615,2523904.49,3302411.9,0,0
4799,276,CASH_OUT,696512.64,C1352799069,0.0,0.0,C1292958162,3422834.52,4119347.16,0,0
4800,276,CASH_OUT,26517.96,C1952113615,21820.0,0.0,C771555525,0.0,26517.96,0,0
4801,276,PAYMENT,17125.9,C72230059,99364.0,82238.1,M913837560,0.0,0.0,0,0
4802,276,PAYMENT,8980.78,C458389141,12330.0,3349.22,M635146681,0.0,0.0,0,0
4803,276,PAYMENT,23598.24,C561241603,0.0,0.0,M1639487285,0.0,0.0,0,0
4804,276,CASH_OUT,196920.62,C1132211151,0.0,0.0,C408628795,3366481.13,3563401.75,0,0
4805,277,CASH_OUT,12446.13,C726047879,0.0,0.0,C30955015,88427.72,100873.85,0,0
4806,277,DEBIT,3355.07,C1157947811,20422.0,17066.93,C1515381950,1231786.01,1235141.09,0,0
4807,277,PAYMENT,17473.65,C2080574983,38527.0,21053.35,M1256592384,0.0,0.0,0,0
4808,277,PAYMENT,10014.33,C1953081867,21053.35,11039.02,M1956823480,0.0,0.0,0,0
4809,277,CASH_OUT,660.82,C2081951548,0.0,0.0,C242101637,1305168.3,1305829.12,0,0
4810,277,CASH_OUT,418445.32,C1118317136,0.0,0.0,C1268426291,552435.57,970880.9,0,0
4811,277,PAYMENT,34291.81,C1197971923,0.0,0.0,M1296382772,0.0,0.0,0,0
4812,277,CASH_IN,11973.95,C947410663,103997.0,115970.95,C112994451,822017.69,810043.75,0,0
4813,277,PAYMENT,15590.34,C1982126428,854.0,0.0,M1082889022,0.0,0.0,0,0
4814,277,PAYMENT,12748.41,C1238453623,77975.0,65226.59,M2131474158,0.0,0.0,0,0
4815,277,PAYMENT,4015.16,C2064506238,17413.0,13397.84,M1027711521,0.0,0.0,0,0
4816,277,CASH_IN,224412.34,C1645106984,6501942.52,6726354.86,C1410826476,283620.88,59208.54,0,0
4817,277,CASH_OUT,200752.9,C1022127318,0.0,0.0,C386496298,678442.73,879195.63,0,0
4818,277,CASH_IN,49614.53,C139417688,1002789.2,1052403.73,C2039759963,500197.0,0.0,0,0
4819,277,PAYMENT,12311.41,C279200128,813.0,0.0,M1742338806,0.0,0.0,0,0
4820,277,CASH_OUT,99393.5,C833510090,0.0,0.0,C2069885388,283912.72,383306.22,0,0
4821,277,CASH_OUT,58881.15,C1135472192,135898.0,77016.85,C1358152020,0.0,58881.15,0,0
4822,277,CASH_IN,120528.11,C312651772,26441.0,146969.11,C1214227271,0.0,0.0,0,0
4823,277,CASH_IN,165298.07,C854540835,2184859.62,2350157.7,C1685734695,336652.32,171354.25,0,0
4824,277,PAYMENT,7242.68,C384571946,318322.78,311080.1,M399364974,0.0,0.0,0,0
4825,277,PAYMENT,2808.73,C1101531956,639.0,0.0,M52881830,0.0,0.0,0,0
4826,277,CASH_IN,99315.18,C1795661937,27238265.38,27337580.56,C71371836,523426.79,424111.6,0,0
4827,277,PAYMENT,15814.23,C1305941606,0.0,0.0,M64833008,0.0,0.0,0,0
4828,277,CASH_OUT,41461.3,C1424773178,24615.0,0.0,C1672897116,3783596.5,3825057.79,0,0
4829,277,CASH_OUT,130375.6,C1388972328,99802.0,0.0,C1716808380,121668.71,252044.31,0,0
4830,277,PAYMENT,7335.08,C1097602453,29091.0,21755.92,M128778651,0.0,0.0,0,0
4831,277,CASH_OUT,263396.64,C781118349,0.0,0.0,C63581635,9668952.45,9932349.09,0,0
4832,277,PAYMENT,1026.04,C1699635871,391478.43,390452.39,M1649038980,0.0,0.0,0,0
4833,277,CASH_IN,8736.1,C1531353356,460841.23,469577.32,C1518470468,92179.51,83443.41,0,0
4834,277,PAYMENT,29888.94,C436908452,0.0,0.0,M1532361532,0.0,0.0,0,0
4835,277,PAYMENT,1695.26,C299022654,0.0,0.0,M1212541930,0.0,0.0,0,0
4836,277,TRANSFER,19742.27,C647317587,0.0,0.0,C1125947064,413038.6,432780.86,0,0
4837,277,CASH_OUT,105504.66,C1392205779,0.0,0.0,C590952885,1841811.62,1947316.28,0,0
4838,277,PAYMENT,11667.48,C1921721972,15584.0,3916.52,M1158619699,0.0,0.0,0,0
4839,277,CASH_OUT,49663.53,C1881114997,0.0,0.0,C1844339784,834476.43,884139.97,0,0
4840,277,CASH_IN,179599.5,C1034408224,2544413.89,2724013.4,C188338452,2178944.65,1999345.15,0,0
4841,277,CASH_OUT,10216.2,C132213626,83119.78,72903.58,C2131121180,1757073.84,1767290.04,0,0
4842,277,PAYMENT,6549.64,C141050420,0.0,0.0,M2030606404,0.0,0.0,0,0
4843,277,PAYMENT,13201.77,C1587067631,35164.78,21963.01,M575430041,0.0,0.0,0,0
4844,277,CASH_OUT,336689.27,C1497253409,0.0,0.0,C1423434148,10803413.65,11140102.92,0,0
4845,277,PAYMENT,20036.68,C788124520,140219.48,120182.8,M1026292397,0.0,0.0,0,0
4846,277,CASH_IN,190639.46,C772958894,21578.0,212217.46,C1381656876,3691993.81,3501354.35,0,0
4847,277,CASH_OUT,243675.47,C1266052093,0.0,0.0,C959033940,560225.94,803901.41,0,0
4848,278,CASH_IN,18039.03,C431087121,352920.63,370959.66,C1576891974,723247.61,705208.58,0,0
4849,278,TRANSFER,539657.25,C543571504,0.0,0.0,C1281860478,1093690.27,1633347.51,0,0
4850,278,CASH_OUT,20994.32,C2021630115,0.0,0.0,C1524075661,212642.32,233636.64,0,0
4851,278,CASH_OUT,333402.35,C1414859486,0.0,0.0,C866057114,588343.6,921745.95,0,0
4852,278,CASH_OUT,249346.78,C1260682946,48471.0,0.0,C1756417772,0.0,249346.78,0,0
4853,278,PAYMENT,5146.91,C1400225263,0.0,0.0,M1176761883,0.0,0.0,0,0
4854,278,CASH_IN,169825.1,C600141527,80265.0,250090.1,C2007358533,0.0,0.0,0,0
4855,278,CASH_OUT,111046.16,C2100694584,0.0,0.0,C386129117,430462.69,541508.85,0,0
4856,278,CASH_OUT,106358.52,C217345561,22623.0,0.0,C133866717,0.0,106358.52,0,0
4857,278,CASH_IN,347746.75,C837289042,3212.38,350959.13,C1863279855,2288930.76,1941184.01,0,0
4858,278,CASH_IN,78246.05,C1548653351,7698808.57,7777054.62,C1599913813,93339.99,15093.94,0,0
4859,278,CASH_IN,6348.62,C1873572710,16188.0,22536.62,C83659338,1193355.29,1187006.67,0,0
4860,278,TRANSFER,292065.93,C33623240,170978.69,0.0,C599887686,1526039.16,1818105.08,0,0
4861,278,PAYMENT,16536.13,C107764264,0.0,0.0,M544378259,0.0,0.0,0,0
4862,278,PAYMENT,9271.85,C252573641,49848.0,40576.15,M718383600,0.0,0.0,0,0
4863,278,CASH_OUT,64630.49,C1954441720,79974.0,15343.51,C1938058941,3098099.73,3162730.22,0,0
4864,278,CASH_OUT,215985.82,C1503518653,576020.0,360034.18,C579660754,386550.54,602536.37,0,0
4865,278,PAYMENT,17314.73,C1560447457,0.0,0.0,M1297608896,0.0,0.0,0,0
4866,278,TRANSFER,582937.48,C218750828,9235.0,0.0,C778896613,89218.95,672156.43,0,0
4867,278,TRANSFER,126917.28,C1929566812,352814.75,225897.48,C919189770,829651.23,956568.5,0,0
4868,278,PAYMENT,18308.68,C2051899371,17889.86,0.0,M2099815141,0.0,0.0,0,0
4869,278,TRANSFER,438742.98,C726695386,0.0,0.0,C1478641356,1799604.67,2238347.65,0,0
4870,278,CASH_OUT,169425.14,C1600155597,0.0,0.0,C866524632,1154905.94,1324331.08,0,0
4871,278,PAYMENT,6933.68,C990939709,0.0,0.0,M506353322,0.0,0.0,0,0
4872,278,TRANSFER,2249512.25,C1492788092,0.0,0.0,C891735553,6254922.82,8504435.07,0,0
4873,278,TRANSFER,309667.13,C873304854,49835.0,0.0,C1628381306,0.0,309667.13,0,0
4874,278,PAYMENT,7334.12,C914809608,11603.0,4268.88,M1982013187,0.0,0.0,0,0
4875,278,PAYMENT,3533.9,C1408459015,0.0,0.0,M1131774168,0.0,0.0,0,0
4876,278,CASH_IN,44878.38,C759805978,66880.0,111758.38,C1917892865,206322.69,904718.84,0,0
4877,278,CASH_OUT,14751.34,C1865246209,66.0,0.0,C923242867,0.0,14751.34,0,0
4878,278,PAYMENT,1222.99,C2068363196,0.0,0.0,M1377632573,0.0,0.0,0,0
4879,278,TRANSFER,367804.03,C251387802,0.0,0.0,C1190524380,2966747.27,3334551.3,0,0
4880,278,TRANSFER,1330777.97,C384081704,0.0,0.0,C1055264897,2326008.8,3656786.77,0,0
4881,278,PAYMENT,11677.06,C1455243963,31362.0,19684.94,M1178471665,0.0,0.0,0,0
4882,278,CASH_OUT,37104.84,C894382160,0.0,0.0,C2056815290,2196764.91,2233869.75,0,0
4883,278,CASH_OUT,437998.57,C851711175,0.0,0.0,C1719524960,2765868.03,3203866.6,0,0
4884,278,PAYMENT,533.42,C1533903101,157993.73,157460.3,M865876857,0.0,0.0,0,0
4885,278,PAYMENT,8901.04,C1366259343,17107.0,8205.96,M899562442,0.0,0.0,0,0
4886,279,CASH_IN,35871.69,C195336091,50275.0,86146.69,C13726579,7703806.09,7667934.39,0,0
4887,279,PAYMENT,6947.06,C650440122,0.0,0.0,M1938583399,0.0,0.0,0,0
4888,279,TRANSFER,204524.52,C73914960,29860.0,0.0,C1252998560,89588.5,294113.02,0,0
4889,279,CASH_IN,377828.06,C1085431272,2542268.57,2920096.63,C811848204,1372713.64,994885.59,0,0
4890,279,CASH_IN,12419.46,C325073629,16139.0,28558.46,C1400867168,0.0,0.0,0,0
4891,279,CASH_IN,98747.83,C1536848783,964658.9,1063406.73,C1026619496,613593.65,514845.82,0,0
4892,279,CASH_OUT,169731.55,C563041092,0.0,0.0,C1548753489,715147.67,884879.22,0,0
4893,279,CASH_OUT,252988.66,C1017012867,11594.0,0.0,C912578673,0.0,252988.66,0,0
4894,279,CASH_OUT,135770.25,C1216820205,9136.0,0.0,C430528145,266053.24,401823.5,0,0
4895,279,CASH_OUT,100092.66,C933261503,137307.0,37214.34,C1042291400,3651959.51,3752052.17,0,0
4896,279,CASH_IN,214565.81,C1289207739,788.0,215353.81,C128870695,25899722.38,25685156.57,0,0
4897,279,PAYMENT,2645.61,C910091899,311.0,0.0,M1183176795,0.0,0.0,0,0
4898,279,CASH_IN,216948.19,C1175055584,2748934.9,2965883.09,C67438339,1431563.5,1214615.31,0,0
4899,279,CASH_OUT,48619.05,C1962277927,0.0,0.0,C498744437,5753115.13,5801734.19,0,0
4900,279,PAYMENT,3785.39,C1649617745,14585.94,10800.55,M1358183547,0.0,0.0,0,0
4901,279,CASH_OUT,189826.93,C187703840,20864.0,0.0,C224292754,0.0,189826.93,0,0
4902,279,CASH_IN,117273.26,C713466624,3978120.36,4095393.62,C1524477186,122548.52,5275.26,0,0
4903,279,PAYMENT,16169.52,C593733135,0.0,0.0,M615824709,0.0,0.0,0,0
4904,279,PAYMENT,6373.09,C1523893954,6398.0,24.91,M343839711,0.0,0.0,0,0
4905,279,CASH_IN,178396.23,C426592469,8246489.14,8424885.37,C1852227621,1317705.88,1139309.65,0,0
4906,279,PAYMENT,6515.03,C264249763,0.0,0.0,M134471885,0.0,0.0,0,0
4907,279,TRANSFER,457691.81,C802326260,6287.0,0.0,C1578921443,3560185.76,4017877.57,0,0
4908,279,TRANSFER,391058.99,C173547905,0.0,0.0,C186163626,1164581.39,1555640.38,0,0
4909,279,CASH_IN,50712.2,C1467229126,36728.0,87440.2,C959312776,230882.01,180169.81,0,0
4910,279,CASH_OUT,56339.7,C849122085,0.0,0.0,C685668954,3200671.63,3257011.33,0,0
4911,279,PAYMENT,702.83,C1906227254,198033.14,197330.31,M206750310,0.0,0.0,0,0
4912,279,CASH_IN,176475.52,C1193761347,0.0,176475.52,C153247177,199252.7,22777.17,0,0
4913,279,CASH_OUT,190983.91,C943868204,513.0,0.0,C1462726383,0.0,190983.91,0,0
4914,279,PAYMENT,10423.99,C1503769475,0.0,0.0,M1279263553,0.0,0.0,0,0
4915,279,CASH_IN,21279.94,C1535078284,45832.0,67111.94,C5314044,43287.07,22007.12,0,0
4916,279,PAYMENT,7983.38,C276806708,2565.1,0.0,M1532210859,0.0,0.0,0,0
4917,279,CASH_IN,106542.9,C1529510921,151523.0,258065.9,C895849129,2169933.8,2063390.9,0,0
4918,279,PAYMENT,6467.3,C1579278863,35536.0,29068.7,M949268011,0.0,0.0,0,0
4919,279,CASH_IN,285664.98,C91013166,2085970.71,2371635.69,C1218715012,491400.06,205735.09,0,0
4920,279,TRANSFER,72466.07,C1994116313,0.0,0.0,C829727591,137210.33,209676.4,0,0
4921,279,CASH_OUT,142296.61,C55132484,0.0,0.0,C2133538835,4677382.98,4819679.58,0,0
4922,279,CASH_OUT,135293.95,C1774184177,6259.0,0.0,C371755223,1899640.34,2034934.29,0,0
4923,280,PAYMENT,5176.29,C233308345,10564.48,5388.19,M524442956,0.0,0.0,0,0
4924,280,CASH_IN,115166.98,C22446540,904813.71,1019980.69,C1900087017,741958.3,626791.31,0,0
4925,280,TRANSFER,4515559.54,C20079751,0.0,0.0,C1997687853,6861773.37,21082223.05,0,0
4926,280,PAYMENT,3201.14,C552460363,4103.0,901.86,M1882740654,0.0,0.0,0,0
4927,280,CASH_IN,38844.17,C1182407256,5982701.61,6021545.78,C74570269,737398.64,698554.47,0,0
4928,280,CASH_OUT,193734.37,C676566476,0.0,0.0,C1347649953,363646.98,557381.35,0,0
4929,280,CASH_IN,212567.51,C1259128967,18267.0,230834.51,C1466540059,0.0,0.0,0,0
4930,280,CASH_IN,68206.62,C47393474,9154830.67,9223037.29,C219290688,355866.53,287659.91,0,0
4931,280,PAYMENT,9912.86,C26438536,0.0,0.0,M824994726,0.0,0.0,0,0
4932,280,PAYMENT,9922.52,C627165861,99.89,0.0,M883342312,0.0,0.0,0,0
4933,280,CASH_IN,276298.11,C2121497843,6222491.84,6498789.95,C785152969,26518855.05,26242556.94,0,0
4934,280,PAYMENT,1314.15,C15794625,0.0,0.0,M841082362,0.0,0.0,0,0
4935,280,CASH_OUT,19755.91,C1034470893,56269.9,36513.99,C1787139306,120831.94,140587.85,0,0
4936,280,PAYMENT,9572.07,C414736719,0.0,0.0,M1403105257,0.0,0.0,0,0
4937,280,CASH_IN,230638.24,C1360713325,0.0,230638.24,C357732931,1799419.06,1568780.82,0,0
4938,280,TRANSFER,516703.89,C643213396,0.0,0.0,C877941334,622209.23,1138913.12,0,0
4939,280,PAYMENT,19247.91,C1698116356,31334.0,12086.09,M459460930,0.0,0.0,0,0
4940,280,CASH_IN,236679.88,C2050470979,6911120.49,7147800.37,C1409473445,1399933.15,1163253.27,0,0
4941,280,CASH_OUT,12744.31,C1688410278,10404.0,0.0,C1633440420,552415.32,565159.62,0,0
4942,280,CASH_OUT,302363.4,C901070563,0.0,0.0,C577956933,732537.75,1034901.15,0,0
4943,280,CASH_OUT,84775.04,C318591424,0.0,0.0,C331728187,242800.58,327575.62,0,0
4944,280,DEBIT,9133.54,C685645780,54640.45,45506.9,C1726815769,274425.37,283558.91,0,0
4945,280,CASH_OUT,331464.17,C1768780559,0.0,0.0,C344934795,2575663.88,2907128.05,0,0
4946,280,CASH_OUT,26257.52,C1577812382,19935.0,0.0,C1525947566,572051.94,598309.46,0,0
4947,280,CASH_OUT,9589.68,C269832221,26395.0,16805.32,C202716318,1436866.42,1446456.09,0,0
4948,280,PAYMENT,985.82,C98038178,0.0,0.0,M744508056,0.0,0.0,0,0
4949,280,PAYMENT,14257.75,C1574252855,0.0,0.0,M2101316128,0.0,0.0,0,0
4950,280,PAYMENT,11245.2,C914377270,0.0,0.0,M1659371788,0.0,0.0,0,0
4951,280,CASH_IN,131749.55,C513425218,15765751.08,15897500.63,C193473878,283063.61,151314.06,0,0
4952,280,TRANSFER,784834.88,C464705066,0.0,0.0,C1523166259,6679914.16,7464749.04,0,0
4953,280,PAYMENT,48143.86,C1980155585,0.0,0.0,M1646785052,0.0,0.0,0,0
4954,280,CASH_IN,74889.79,C809604310,4957375.33,5032265.12,C175667668,1546939.89,1327367.95,0,0
4955,280,PAYMENT,6401.06,C1273306049,22225.0,15823.94,M1992601105,0.0,0.0,0,0
4956,281,PAYMENT,14031.67,C499611602,9735.69,0.0,M783563303,0.0,0.0,0,0
4957,281,CASH_OUT,31090.27,C1482195041,5578.0,0.0,C586661768,423245.19,454335.46,0,0
4958,281,PAYMENT,379.95,C2112066973,93924.82,93544.87,M1075972051,0.0,0.0,0,0
4959,281,CASH_OUT,138712.45,C1344343139,0.0,0.0,C1217920584,4187680.61,4326393.07,0,0
4960,281,CASH_IN,286343.89,C1148159189,5455128.17,5741472.06,C827293922,1015744.18,729400.29,0,0
4961,281,PAYMENT,13505.89,C232346204,293.0,0.0,M2125820228,0.0,0.0,0,0
4962,281,PAYMENT,954.51,C1879454140,21043.0,20088.49,M110436216,0.0,0.0,0,0
4963,281,TRANSFER,21701961.98,C1294816356,0.0,0.0,C1066295040,31986510.91,53688472.9,0,0
4964,281,CASH_OUT,28724.74,C1976122890,0.0,0.0,C768879920,179394.31,208119.06,0,0
4965,281,TRANSFER,12176636.84,C1404432932,0.0,0.0,C247505444,13301992.97,25478629.81,0,0
4966,281,CASH_IN,77244.26,C1439775115,78468.0,155712.26,C427959030,645058.2,567813.94,0,0
4967,281,CASH_IN,49428.76,C256212846,5515533.31,5564962.07,C135444397,56168.16,6739.39,0,0
4968,281,CASH_IN,182808.72,C667071921,270999.0,453807.72,C1592576353,888032.79,705224.07,0,0
4969,281,CASH_OUT,146066.94,C1188009959,5500.0,0.0,C1684750699,12779449.67,12925516.6,0,0
4970,281,TRANSFER,174298.34,C163535822,0.0,0.0,C647066517,1160724.47,1335022.81,0,0
4971,281,CASH_IN,303613.24,C736265306,18982.0,322595.24,C1802580806,279402.71,0.0,0,0
4972,281,CASH_OUT,40816.96,C208436512,42577.0,1760.04,C58370208,1942588.26,1983405.23,0,0
4973,281,CASH_OUT,12666.28,C1532435038,0.0,0.0,C2119225779,29246.36,41912.64,0,0
4974,281,TRANSFER,434807.49,C1544732875,232326.76,0.0,C1239660651,740281.3,1175088.79,0,0
4975,281,PAYMENT,1189.43,C128302106,81913.92,80724.49,M1315497683,0.0,0.0,0,0
4976,281,PAYMENT,3503.52,C1129053518,5042.0,1538.48,M315513420,0.0,0.0,0,0
4977,281,CASH_IN,313485.73,C1099826009,1842782.28,2156268.02,C1053017941,6886760.87,6573275.14,0,0
4978,281,TRANSFER,118402.21,C375408930,0.0,0.0,C1436430302,1446529.5,1564931.71,0,0
4979,281,CASH_OUT,458224.15,C1377978775,0.0,0.0,C1941741284,1727168.9,2185393.05,0,0
4980,281,PAYMENT,3006.72,C957929117,124.0,0.0,M272252791,0.0,0.0,0,0
4981,281,PAYMENT,4694.73,C1948680524,50542.0,45847.27,M871653586,0.0,0.0,0,0
4982,281,PAYMENT,2235.6,C2019471617,105517.0,103281.4,M350726248,0.0,0.0,0,0
4983,281,PAYMENT,7744.67,C1758273089,0.0,0.0,M1255681201,0.0,0.0,0,0
4984,281,CASH_OUT,156027.81,C305431618,0.0,0.0,C849689177,266911.82,422939.63,0,0
4985,281,TRANSFER,930563.78,C410597689,0.0,0.0,C1242104406,1078147.69,2008711.47,0,0
4986,281,CASH_OUT,230924.89,C594342380,0.0,0.0,C847838500,437281.12,668206.01,0,0
4987,281,CASH_OUT,17988.35,C693873172,0.0,0.0,C92702933,842668.46,860656.82,0,0
4988,281,PAYMENT,11638.01,C1024906270,152681.43,141043.42,M2750164,0.0,0.0,0,0
4989,281,CASH_OUT,74007.53,C107128304,0.0,0.0,C467793358,1965493.22,2039500.75,0,0
4990,281,CASH_OUT,235380.3,C530889335,0.0,0.0,C204473203,807187.64,1042567.94,0,0
4991,281,PAYMENT,49868.52,C532256960,0.0,0.0,M879735869,0.0,0.0,0,0
4992,281,PAYMENT,5904.41,C210605458,0.0,0.0,M1907625850,0.0,0.0,0,0
4993,281,CASH_IN,86050.41,C1871390483,4834756.64,4920807.05,C1530352481,141449.83,55399.42,0,0
4994,281,CASH_OUT,96655.53,C869296786,147776.0,51120.47,C167659386,832993.29,929648.82,0,0
4995,281,CASH_IN,68379.11,C907676651,8765553.74,8833932.84,C1338171735,481091.71,412712.6,0,0
4996,281,CASH_OUT,27511.99,C1297893987,72163.0,44651.01,C931230144,0.0,27511.99,0,0
4997,281,TRANSFER,256113.2,C977844795,513.0,0.0,C1409775495,53465.2,309578.4,0,0
4998,281,CASH_OUT,205443.28,C779803303,485.0,0.0,C1258803499,1537809.27,1743252.55,0,0
4999,282,CASH_OUT,22204.3,C124869243,7276.0,0.0,C823059359,314963.53,337167.83,0,0
5000,282,CASH_OUT,333642.69,C456847533,0.0,0.0,C717199603,2584272.65,2917915.33,0,0
5001,282,PAYMENT,13340.0,C645274174,11581.0,0.0,M807278766,0.0,0.0,0,0
5002,282,CASH_OUT,41911.49,C2094091226,0.0,0.0,C1659719591,61019.51,102931.0,0,0
5003,282,PAYMENT,28182.59,C1846256137,0.0,0.0,M1678108831,0.0,0.0,0,0
5004,282,CASH_IN,77778.43,C476301483,4938527.47,5016305.89,C65713770,109798.76,32020.33,0,0
5005,282,CASH_OUT,66489.11,C2049893776,46857.0,0.0,C743234117,0.0,66489.11,0,0
5006,282,PAYMENT,14477.24,C616629544,0.0,0.0,M766763189,0.0,0.0,0,0
5007,282,CASH_OUT,35974.71,C391528181,158.0,0.0,C1700913677,0.0,35974.71,0,0
5008,282,CASH_OUT,138021.04,C1429476898,90865.0,0.0,C1198956,2628129.17,2766150.21,0,0
5009,282,CASH_IN,187146.08,C913549053,51926.0,239072.08,C585621293,67838.37,0.0,0,0
5010,282,PAYMENT,3238.89,C1266089769,0.0,0.0,M21551541,0.0,0.0,0,0
5011,282,PAYMENT,2659.41,C201546341,91705.0,89045.59,M1179123907,0.0,0.0,0,0
5012,282,CASH_OUT,26298.45,C584291023,0.0,0.0,C1155539738,4202764.89,4229063.35,0,0
5013,282,CASH_OUT,65166.56,C1244532286,98047.51,32880.95,C105888078,107212.49,172379.05,0,0
